timestamp,id,posture,motion,alertness,fall,light,temp
2025-08-06T13:11:35.881819,1090,3.003906,3.011719,3.023438,-1,209.350564,24.073163
2025-08-06T13:11:36.371980,1091,3.003906,3.015625,3.019531,-1,209.350564,24.082606
2025-08-06T13:11:37.873401,1092,3.003906,3.007812,3.015625,-1,209.716775,24.054279
2025-08-06T13:11:39.371869,1093,3.003906,3.007812,3.023438,-1,210.082986,24.082606
2025-08-06T13:11:40.372830,1094,3.003906,3.015625,3.0117190000000003,-1,209.716775,24.101492
2025-08-06T13:11:40.873293,1095,3.003906,3.011719,3.019531,-1,209.472635,24.101492
2025-08-06T13:11:41.386736,1096,3.003906,3.011719,3.0117190000000003,-1,209.350564,24.073163
2025-08-06T13:11:41.875645,1097,3.003906,3.011719,3.019531,-1,209.472635,24.082606
2025-08-06T13:11:43.376962,1098,3.003906,3.011719,3.019531,-1,209.960916,24.082606
2025-08-06T13:11:44.380855,1099,3.003906,3.007812,3.015625,-1,209.838846,24.073163
2025-08-06T13:11:44.883828,1100,3.003906,3.011719,3.019531,-1,209.594705,24.063721
2025-08-06T13:11:46.886656,1101,3.003906,3.015625,3.019531,-1,209.716775,24.063721
2025-08-06T13:11:47.386651,1102,3.003906,3.007812,3.023438,-1,209.838846,24.044836
2025-08-06T13:11:49.888361,1103,3.003906,3.015625,3.0117190000000003,-1,209.472635,24.082606
2025-08-06T13:11:50.393405,1104,3.003906,3.015625,3.015625,-1,209.594705,24.082606
2025-08-06T13:11:50.898827,1105,3.003906,3.011719,3.015625,-1,209.716775,24.063721
2025-08-06T13:11:51.397994,1106,3.003906,3.011719,3.015625,-1,209.716775,24.063721
2025-08-06T13:11:52.395381,1107,3.003906,3.011719,3.015625,-1,209.838846,24.054279
2025-08-06T13:11:52.893380,1108,3.003906,3.011719,3.019531,-1,209.838846,24.044836
2025-08-06T13:11:53.895747,1109,3.003906,3.019531,3.019531,-1,209.716775,24.044836
2025-08-06T13:11:54.902251,1110,3.003906,3.015625,3.019531,-1,209.472635,24.035394
2025-08-06T13:11:55.395276,1111,3.003906,3.007812,3.015625,-1,209.228494,24.044836
2025-08-06T13:11:56.418420,1112,3.003906,3.007812,3.019531,-1,209.594705,24.035394
2025-08-06T13:11:58.906409,1113,3.003906,3.011719,3.019531,-1,209.716775,24.044836
2025-08-06T13:11:59.914264,1114,3.003906,3.015625,3.019531,-1,209.594705,24.063721
2025-08-06T13:12:01.908886,1115,3.003906,3.011719,3.0117190000000003,-1,209.594705,24.092049
2025-08-06T13:12:02.412377,1116,3.003906,3.015625,3.015625,-1,209.716775,24.082606
2025-08-06T13:12:03.908804,1117,3.003906,3.011719,3.019531,-1,209.594705,24.092049
2025-08-06T13:12:04.919131,1118,3.003906,3.015625,3.019531,-1,209.472635,24.035394
2025-08-06T13:12:05.911225,1119,3.003906,3.015625,3.019531,-1,209.472635,24.016511
2025-08-06T13:12:08.418619,1120,3.003906,3.011719,3.0117190000000003,-1,209.350564,24.044836
2025-08-06T13:12:09.416368,1121,3.003906,3.019531,3.015625,-1,209.472635,24.054279
2025-08-06T13:12:09.916899,1122,3.003906,3.011719,3.019531,-1,209.472635,24.063721
2025-08-06T13:12:12.672818,1123,3.003906,3.015625,3.015625,-1,209.594705,24.035394
2025-08-06T13:12:13.175820,1124,3.003906,3.011719,3.0117190000000003,-1,209.594705,24.025953
2025-08-06T13:12:15.181301,1125,3.003906,3.011719,3.019531,-1,209.472635,24.044836
2025-08-06T13:12:16.174964,1126,3.003906,3.007812,3.015625,-1,209.838846,24.044836
2025-08-06T13:12:16.681343,1127,3.003906,3.007812,3.023438,-1,209.960916,24.025953
2025-08-06T13:12:17.174484,1128,3.003906,3.011719,3.0117190000000003,-1,209.838846,24.025953
2025-08-06T13:12:18.173342,1129,3.003906,3.011719,3.0117190000000003,-1,209.960916,24.016511
2025-08-06T13:12:19.681561,1130,3.003906,3.011719,3.0117190000000003,-1,209.716775,24.035394
2025-08-06T13:12:20.180478,1131,3.003906,3.015625,3.019531,-1,209.838846,24.025953
2025-08-06T13:12:22.176826,1132,3.003906,3.011719,3.015625,-1,209.594705,23.997628
2025-08-06T13:12:23.196148,1133,3.003906,3.011719,3.019531,-1,209.472635,23.978745
2025-08-06T13:12:24.198345,1134,3.003906,3.007812,3.023438,-1,209.838846,23.978745
2025-08-06T13:12:29.181847,1135,3.003906,3.019531,3.023438,-1,209.472635,24.044836
2025-08-06T13:12:29.700758,1136,3.003906,3.007812,3.015625,-1,209.594705,24.054279
2025-08-06T13:12:30.320754,1137,3.003906,3.007812,3.019531,-1,209.716775,24.054279
2025-08-06T13:12:30.830794,1138,3.007812,3.015625,3.015625,-1,209.350564,24.054279
2025-08-06T13:12:35.294602,1139,3.003906,3.015625,3.0117190000000003,-1,209.838846,24.063721
2025-08-06T13:12:36.286602,1140,3.003906,3.015625,3.019531,-1,209.838846,24.063721
2025-08-06T13:12:36.794823,1141,3.003906,3.011719,3.019531,-1,209.838846,24.054279
2025-08-06T13:12:37.794321,1142,3.003906,3.007812,3.015625,-1,209.716775,24.063721
2025-08-06T13:12:38.794205,1143,3.003906,3.007812,3.015625,-1,209.838846,24.054279
2025-08-06T13:12:39.795229,1144,3.003906,3.011719,3.0117190000000003,-1,209.960916,24.063721
2025-08-06T13:12:41.293804,1145,3.003906,3.011719,3.03125,-1,209.960916,24.054279
2025-08-06T13:12:42.297941,1146,3.003906,3.011719,3.0117190000000003,-1,209.350564,24.063721
2025-08-06T13:12:43.299850,1147,3.003906,3.011719,3.023438,-1,209.350564,24.073163
2025-08-06T13:12:45.122916,1148,3.003906,3.015625,3.023438,-1,209.594705,24.073163
2025-08-06T13:12:46.201835,1149,3.003906,3.011719,3.015625,-1,209.838846,24.092049
2025-08-06T13:12:47.201527,1150,3.003906,3.011719,3.015625,-1,209.838846,24.082606
2025-08-06T13:12:48.202796,1151,3.007812,3.015625,3.019531,-1,209.960916,24.092049
2025-08-06T13:12:49.700389,1152,3.003906,3.011719,3.019531,-1,209.350564,24.120378
2025-08-06T13:12:51.309788,1153,3.003906,3.011719,3.015625,-1,209.228494,24.101492
2025-08-06T13:12:51.400788,1154,3.003906,3.015625,3.015625,-1,210.205057,24.101492
2025-08-06T13:12:51.879694,1155,3.003906,3.007812,3.015625,-1,211.54783,24.092049
2025-08-06T13:12:52.381279,1156,3.003906,3.015625,3.019531,-1,213.256814,24.092049
2025-08-06T13:12:52.886007,1157,3.003906,3.015625,3.019531,-1,220.947243,24.082606
2025-08-06T13:12:53.384588,1158,3.003906,3.019531,3.015625,-1,218.749978,24.054279
2025-08-06T13:12:53.878337,1159,3.003906,3.007812,3.015625,-1,213.989236,24.073163
2025-08-06T13:12:54.884059,1160,3.003906,3.015625,3.015625,-1,210.937478,24.054279
2025-08-06T13:12:55.384194,1161,3.003906,3.011719,3.0117190000000003,-1,210.571268,24.054279
2025-08-06T13:12:56.885560,1162,3.003906,3.011719,3.019531,-1,210.205057,24.073163
2025-08-06T13:12:57.387708,1163,3.003906,3.011719,3.015625,-1,210.082986,24.063721
2025-08-06T13:12:57.885714,1164,3.003906,3.011719,3.015625,-1,209.960916,24.035394
2025-08-06T13:12:58.891865,1165,3.003906,3.011719,3.019531,-1,209.716775,24.120378
2025-08-06T13:12:59.412119,1166,3.003906,3.007812,3.015625,-1,209.960916,24.110935
2025-08-06T13:13:01.427436,1167,3.003906,3.007812,3.019531,-1,210.693338,24.139265
2025-08-06T13:13:02.392057,1168,3.003906,3.011719,3.015625,-1,210.205057,24.158153
2025-08-06T13:13:02.894383,1169,3.003906,3.011719,3.015625,-1,209.960916,24.148709
2025-08-06T13:13:03.401381,1170,3.003906,3.011719,3.019531,-1,209.960916,24.148709
2025-08-06T13:13:03.893212,1171,3.003906,3.015625,3.015625,-1,209.838846,24.148709
2025-08-06T13:13:04.397737,1172,3.003906,3.007812,3.019531,-1,209.960916,24.129822
2025-08-06T13:13:05.395081,1173,3.003906,3.015625,3.0273440000000003,-1,210.082986,24.120378
2025-08-06T13:13:06.394523,1174,3.003906,3.011719,3.007812,-1,210.082986,24.110935
2025-08-06T13:13:06.894380,1175,3.011719,3.003906,3.0585940000000003,-1,207.885721,24.101492
2025-08-06T13:13:07.396192,1176,3.003906,3.019531,3.050781,-1,207.51951,24.092049
2025-08-06T13:13:09.408937,1177,3.003906,3.011719,3.0273440000000003,-1,208.007791,24.073163
2025-08-06T13:13:10.899083,1178,3.007812,3.011719,3.007812,-1,209.228494,24.063721
2025-08-06T13:13:12.900515,1179,3.003906,3.011719,3.015625,-1,209.594705,24.092049
2025-08-06T13:13:13.400155,1180,3.003906,3.011719,3.023438,-1,209.106424,24.092049
2025-08-06T13:13:14.917642,1181,3.007812,3.015625,3.003906,-1,209.106424,24.082606
2025-08-06T13:13:15.403114,1182,3.003906,3.011719,3.019531,-1,208.984354,24.082606
2025-08-06T13:13:15.903205,1183,3.003906,3.007812,3.019531,-1,211.791971,24.082606
2025-08-06T13:13:16.907830,1184,3.003906,3.007812,3.015625,-1,211.42576,24.082606
2025-08-06T13:13:21.914444,1185,3.003906,3.011719,3.023438,-1,210.571268,24.054279
2025-08-06T13:13:22.414452,1186,3.003906,3.011719,3.0117190000000003,-1,210.815408,24.044836
2025-08-06T13:13:25.916276,1187,3.003906,3.007812,3.0117190000000003,-1,213.623025,24.073163
2025-08-06T13:13:26.418014,1188,3.003906,3.011719,3.0117190000000003,-1,213.623025,24.073163
2025-08-06T13:13:27.918223,1189,3.003906,3.011719,3.023438,-1,213.500955,24.063721
2025-08-06T13:13:29.420360,1190,3.003906,3.011719,3.0117190000000003,-1,213.745095,24.035394
2025-08-06T13:13:29.925362,1191,3.003906,3.015625,3.015625,-1,214.477517,24.025953
2025-08-06T13:13:30.927670,1192,3.003906,3.011719,3.019531,-1,214.477517,24.025953
2025-08-06T13:13:32.425376,1193,3.003906,3.011719,3.015625,-1,210.449197,23.997628
2025-08-06T13:13:33.425763,1194,3.003906,3.007812,3.023438,-1,210.693338,23.997628
2025-08-06T13:13:34.928228,1195,3.003906,3.019531,3.019531,-1,210.327127,24.025953
2025-08-06T13:13:35.434009,1196,3.003906,3.011719,3.023438,-1,210.205057,24.035394
2025-08-06T13:13:35.931129,1197,3.003906,3.015625,3.015625,-1,210.449197,24.035394
2025-08-06T13:13:36.947415,1198,3.003906,3.011719,3.019531,-1,210.449197,24.007069
2025-08-06T13:13:37.428812,1199,3.007812,3.007812,3.019531,-1,210.449197,24.016511
2025-08-06T13:13:39.437870,1200,3.011719,3.015625,3.023438,-1,209.960916,24.025953
2025-08-06T13:13:39.938829,1201,3.003906,3.007812,3.015625,-1,210.082986,24.035394
2025-08-06T13:13:40.444621,1202,3.003906,3.015625,3.019531,-1,210.205057,24.044836
2025-08-06T13:13:41.443273,1203,3.003906,3.011719,3.0117190000000003,-1,210.082986,24.063721
2025-08-06T13:13:43.459678,1204,3.003906,3.007812,3.019531,-1,210.327127,24.063721
2025-08-06T13:13:45.454379,1205,3.003906,3.015625,3.023438,-1,210.327127,24.073163
2025-08-06T13:13:47.956364,1206,3.003906,3.011719,3.015625,-1,210.082986,24.082606
2025-08-06T13:13:49.957345,1207,3.003906,3.011719,3.007812,-1,209.838846,24.101492
2025-08-06T13:13:51.957107,1208,3.003906,3.015625,3.015625,-1,209.716775,24.082606
2025-08-06T13:13:52.465420,1209,3.003906,3.011719,3.015625,-1,210.205057,24.054279
2025-08-06T13:13:52.964749,1210,3.007812,3.007812,3.019531,-1,210.205057,24.044836
2025-08-06T13:13:53.459768,1211,3.003906,3.011719,3.0117190000000003,-1,210.205057,24.054279
2025-08-06T13:13:53.972309,1212,3.007812,3.011719,3.019531,-1,210.449197,24.054279
2025-08-06T13:13:54.477309,1213,3.003906,3.015625,3.019531,-1,210.327127,24.063721
2025-08-06T13:13:54.969708,1214,3.003906,3.015625,3.019531,-1,210.449197,24.073163
2025-08-06T13:13:56.465219,1215,3.003906,3.011719,3.0273440000000003,-1,210.449197,24.073163
2025-08-06T13:13:56.972139,1216,3.003906,3.011719,3.0117190000000003,-1,210.449197,24.073163
2025-08-06T13:13:57.467424,1217,3.003906,3.007812,3.015625,-1,210.449197,24.092049
2025-08-06T13:13:59.976415,1218,3.007812,3.011719,3.023438,-1,210.571268,24.073163
2025-08-06T13:14:00.465802,1219,3.003906,3.007812,3.019531,-1,210.449197,24.063721
2025-08-06T13:14:01.472395,1220,3.003906,3.015625,3.015625,-1,210.693338,24.054279
2025-08-06T13:14:01.982017,1221,3.003906,3.007812,3.019531,-1,210.693338,24.073163
2025-08-06T13:14:02.473165,1222,3.003906,3.015625,3.019531,-1,210.815408,24.082606
2025-08-06T13:14:02.982651,1223,3.003906,3.015625,3.019531,-1,210.815408,24.073163
2025-08-06T13:14:03.473359,1224,3.003906,3.011719,3.0117190000000003,-1,210.815408,24.082606
2025-08-06T13:14:04.475719,1225,3.003906,3.011719,3.023438,-1,210.082986,24.101492
2025-08-06T13:14:06.473904,1226,3.003906,3.007812,3.019531,-1,211.303689,24.101492
2025-08-06T13:14:06.988211,1227,3.003906,3.011719,3.0273440000000003,-1,210.937478,24.082606
2025-08-06T13:14:07.478971,1228,3.003906,3.011719,3.023438,-1,210.937478,24.082606
2025-08-06T13:14:07.993822,1229,3.003906,3.011719,3.019531,-1,211.42576,24.073163
2025-08-06T13:14:09.479353,1230,3.007812,3.007812,3.019531,-1,210.815408,24.082606
2025-08-06T13:14:09.992146,1231,3.003906,3.007812,3.0273440000000003,-1,210.571268,24.092049
2025-08-06T13:14:10.486549,1232,3.003906,3.011719,3.023438,-1,210.937478,24.063721
2025-08-06T13:14:11.486891,1233,3.003906,3.011719,3.019531,-1,210.693338,24.044836
2025-08-06T13:14:12.003863,1234,3.003906,3.019531,3.015625,-1,210.937478,24.044836
2025-08-06T13:14:15.006317,1235,3.003906,3.011719,3.015625,-1,210.205057,24.035394
2025-08-06T13:14:16.994847,1236,3.003906,3.011719,3.019531,-1,210.327127,24.044836
2025-08-06T13:14:17.495341,1237,3.003906,3.011719,3.019531,-1,209.960916,24.054279
2025-08-06T13:14:20.008345,1238,3.003906,3.011719,3.0117190000000003,-1,209.960916,24.082606
2025-08-06T13:14:20.491466,1239,3.003906,3.007812,3.015625,-1,212.280252,24.092049
2025-08-06T13:14:22.000862,1240,3.003906,3.011719,3.019531,-1,212.158181,24.073163
2025-08-06T13:14:22.494368,1241,3.003906,3.011719,3.023438,-1,212.036111,24.073163
2025-08-06T13:14:24.009549,1242,3.003906,3.007812,2.9960940000000003,-1,211.6699,24.110935
2025-08-06T13:14:25.502894,1243,3.003906,3.007812,3.007812,-1,209.106424,24.110935
2025-08-06T13:14:26.010408,1244,3.003906,3.011719,3.015625,-1,209.106424,24.110935
2025-08-06T13:14:29.016001,1245,3.003906,3.003906,3.019531,-1,211.059549,24.063721
2025-08-06T13:14:29.504747,1246,3.003906,3.015625,3.0273440000000003,-1,211.6699,24.063721
2025-08-06T13:14:30.506822,1247,3.011719,3.011719,3.019531,-1,210.693338,24.073163
2025-08-06T13:14:32.014162,1248,3.003906,3.015625,3.023438,-1,211.54783,24.082606
2025-08-06T13:14:33.013867,1249,3.003906,3.007812,3.015625,-1,211.42576,24.082606
2025-08-06T13:14:33.516692,1250,3.003906,3.011719,3.0117190000000003,-1,211.303689,24.073163
2025-08-06T13:14:34.515359,1251,3.003906,3.011719,3.019531,-1,211.42576,24.082606
2025-08-06T13:14:35.010547,1252,3.003906,3.015625,3.019531,-1,211.181619,24.082606
2025-08-06T13:14:36.010807,1253,3.003906,3.011719,3.023438,-1,211.181619,24.120378
2025-08-06T13:14:36.513441,1254,3.003906,3.015625,3.007812,-1,210.693338,24.110935
2025-08-06T13:14:38.517347,1255,3.003906,3.011719,3.019531,-1,210.937478,24.092049
2025-08-06T13:14:39.016688,1256,3.003906,3.011719,3.015625,-1,211.181619,24.092049
2025-08-06T13:14:41.029439,1257,3.003906,3.015625,3.015625,-1,211.059549,24.092049
2025-08-06T13:14:41.525827,1258,3.003906,3.007812,3.019531,-1,210.815408,24.092049
2025-08-06T13:14:42.021386,1259,3.007812,3.007812,3.03125,-1,210.937478,24.082606
2025-08-06T13:14:43.021790,1260,3.003906,3.015625,3.015625,-1,210.693338,24.073163
2025-08-06T13:14:44.033306,1261,3.003906,3.011719,3.019531,-1,211.059549,24.063721
2025-08-06T13:14:45.527381,1262,3.003906,3.011719,3.007812,-1,211.303689,24.073163
2025-08-06T13:14:46.027642,1263,3.003906,3.011719,3.03125,-1,211.181619,24.082606
2025-08-06T13:14:47.031856,1264,3.003906,3.015625,3.007812,-1,211.181619,24.082606
2025-08-06T13:14:47.529566,1265,3.003906,3.003906,3.019531,-1,210.815408,24.063721
2025-08-06T13:14:48.534613,1266,3.003906,3.007812,3.015625,-1,210.571268,24.044836
2025-08-06T13:14:49.038680,1267,3.003906,3.007812,3.023438,-1,210.571268,24.035394
2025-08-06T13:14:49.548907,1268,3.003906,3.015625,3.015625,-1,210.693338,24.035394
2025-08-06T13:14:50.030641,1269,3.007812,3.015625,3.023438,-1,210.693338,24.035394
2025-08-06T13:14:51.530350,1270,3.003906,3.011719,3.019531,-1,210.815408,24.035394
2025-08-06T13:14:52.032526,1271,3.003906,3.015625,3.019531,-1,210.937478,24.016511
2025-08-06T13:14:52.537747,1272,3.003906,3.011719,3.019531,-1,211.059549,24.025953
2025-08-06T13:14:53.032857,1273,3.003906,3.011719,3.015625,-1,211.059549,24.035394
2025-08-06T13:14:54.036731,1274,3.003906,3.011719,3.019531,-1,210.937478,24.035394
2025-08-06T13:14:54.536350,1275,3.003906,3.011719,3.015625,-1,210.815408,24.044836
2025-08-06T13:14:55.540302,1276,3.003906,3.011719,3.015625,-1,210.693338,24.035394
2025-08-06T13:14:58.039405,1277,3.003906,3.007812,3.0117190000000003,-1,211.059549,24.054279
2025-08-06T13:15:01.046231,1278,3.003906,3.015625,3.0117190000000003,-1,210.815408,24.054279
2025-08-06T13:15:02.048697,1279,3.007812,3.015625,3.0117190000000003,-1,210.937478,24.082606
2025-08-06T13:15:03.052913,1280,3.003906,3.015625,3.023438,-1,211.181619,24.082606
2025-08-06T13:15:03.546842,1281,3.003906,3.007812,3.015625,-1,211.181619,24.092049
2025-08-06T13:15:04.048974,1282,3.003906,3.011719,3.015625,-1,211.303689,24.101492
2025-08-06T13:15:05.050351,1283,3.003906,3.007812,3.019531,-1,211.181619,24.092049
2025-08-06T13:15:05.550861,1284,3.003906,3.019531,3.0117190000000003,-1,211.059549,24.082606
2025-08-06T13:15:09.558645,1285,3.003906,3.015625,3.0117190000000003,-1,210.815408,23.988186
2025-08-06T13:15:10.563460,1286,3.003906,3.015625,3.019531,-1,209.350564,23.978745
2025-08-06T13:15:11.560925,1287,3.003906,3.015625,3.015625,-1,209.838846,23.997628
2025-08-06T13:15:12.061351,1288,3.003906,3.011719,3.023438,-1,210.693338,23.988186
2025-08-06T13:15:16.568819,1289,3.003906,3.011719,3.015625,-1,211.791971,24.044836
2025-08-06T13:15:17.072427,1290,3.003906,3.011719,3.015625,-1,211.6699,24.044836
2025-08-06T13:15:19.075067,1291,3.003906,3.015625,3.0117190000000003,-1,211.54783,24.073163
2025-08-06T13:15:23.080934,1292,3.003906,3.011719,3.015625,-1,211.54783,24.054279
2025-08-06T13:15:24.081289,1293,3.003906,3.007812,3.015625,-1,209.472635,24.025953
2025-08-06T13:15:24.590549,1294,3.003906,3.011719,3.0273440000000003,-1,208.984354,24.044836
2025-08-06T13:15:25.087370,1295,3.003906,3.007812,3.019531,-1,209.228494,24.054279
2025-08-06T13:15:27.085465,1296,3.003906,3.019531,3.019531,-1,209.716775,24.035394
2025-08-06T13:15:28.084217,1297,3.003906,3.015625,3.015625,-1,209.716775,24.044836
2025-08-06T13:15:31.593090,1298,3.003906,3.015625,3.019531,-1,209.594705,24.063721
2025-08-06T13:15:32.597272,1299,3.003906,3.007812,3.019531,-1,209.838846,24.082606
2025-08-06T13:15:33.096369,1300,3.003906,3.011719,3.015625,-1,209.838846,24.063721
2025-08-06T13:15:34.099647,1301,3.003906,3.015625,3.007812,-1,209.716775,24.092049
2025-08-06T13:15:35.099374,1302,3.003906,3.011719,3.023438,-1,209.350564,24.054279
2025-08-06T13:15:36.099145,1303,3.003906,3.007812,3.023438,-1,209.838846,24.044836
2025-08-06T13:15:36.598352,1304,3.003906,3.011719,3.015625,-1,209.350564,24.054279
2025-08-06T13:15:37.101270,1305,3.003906,3.011719,3.023438,-1,209.594705,24.035394
2025-08-06T13:15:40.104181,1306,3.007812,3.011719,3.015625,-1,210.082986,23.988186
2025-08-06T13:15:41.606030,1307,3.003906,3.007812,3.019531,-1,210.327127,23.997628
2025-08-06T13:15:42.616823,1308,3.003906,3.011719,3.015625,-1,209.838846,24.007069
2025-08-06T13:15:43.111042,1309,3.003906,3.011719,3.019531,-1,209.960916,24.007069
2025-08-06T13:15:43.615837,1310,3.003906,3.003906,3.0273440000000003,-1,209.960916,23.997628
2025-08-06T13:15:45.112350,1311,3.003906,3.015625,3.023438,-1,210.082986,24.044836
2025-08-06T13:15:47.614492,1312,3.003906,3.011719,3.007812,-1,210.082986,24.025953
2025-08-06T13:15:49.617510,1313,3.003906,3.007812,3.0117190000000003,-1,209.838846,23.988186
2025-08-06T13:15:53.121523,1314,3.003906,3.007812,3.019531,-1,209.838846,23.978745
2025-08-06T13:15:53.623417,1315,3.003906,3.011719,3.015625,-1,209.838846,23.969304
2025-08-06T13:15:54.129869,1316,3.003906,3.015625,3.0117190000000003,-1,209.716775,23.959863
2025-08-06T13:15:56.626983,1317,3.003906,3.007812,3.015625,-1,209.594705,23.9221
2025-08-06T13:15:57.626365,1318,3.003906,3.015625,3.019531,-1,209.716775,23.9221
2025-08-06T13:15:58.126858,1319,3.003906,3.011719,3.015625,-1,209.472635,23.912659
2025-08-06T13:15:58.633701,1320,3.003906,3.015625,3.015625,-1,208.984354,23.912659
2025-08-06T13:16:00.634540,1321,3.003906,3.007812,3.015625,-1,209.716775,23.912659
2025-08-06T13:16:01.135039,1322,3.003906,3.011719,3.019531,-1,210.205057,23.912659
2025-08-06T13:16:01.638039,1323,3.003906,3.011719,3.019531,-1,210.082986,23.9221
2025-08-06T13:16:02.646511,1324,3.003906,3.011719,3.023438,-1,209.838846,23.9221
2025-08-06T13:16:03.136381,1325,3.003906,3.015625,3.0117190000000003,-1,209.838846,23.9221
2025-08-06T13:16:03.636423,1326,3.003906,3.015625,3.019531,-1,209.838846,23.940981
2025-08-06T13:16:04.642342,1327,3.003906,3.011719,3.023438,-1,210.082986,23.959863
2025-08-06T13:16:05.640678,1328,3.003906,3.007812,3.015625,-1,210.082986,23.950422
2025-08-06T13:16:06.140305,1329,3.003906,3.011719,3.0273440000000003,-1,209.838846,23.969304
2025-08-06T13:16:06.651343,1330,3.003906,3.011719,3.019531,-1,209.716775,23.978745
2025-08-06T13:16:07.162818,1331,3.007812,3.011719,3.019531,-1,209.838846,23.988186
2025-08-06T13:16:07.647030,1332,3.003906,3.011719,3.023438,-1,210.082986,23.988186
2025-08-06T13:16:08.647110,1333,3.003906,3.015625,3.0117190000000003,-1,210.082986,23.997628
2025-08-06T13:16:09.648966,1334,3.003906,3.007812,3.019531,-1,209.838846,24.007069
2025-08-06T13:16:10.155119,1335,3.003906,3.011719,3.0273440000000003,-1,209.594705,24.016511
2025-08-06T13:16:10.650819,1336,3.003906,3.011719,3.015625,-1,209.716775,24.007069
2025-08-06T13:16:11.150878,1337,3.003906,3.011719,3.0117190000000003,-1,209.594705,24.035394
2025-08-06T13:16:11.651445,1338,3.003906,3.011719,3.019531,-1,209.716775,24.044836
2025-08-06T13:16:12.152453,1339,3.003906,3.011719,3.015625,-1,209.960916,24.054279
2025-08-06T13:16:14.160965,1340,3.007812,3.015625,3.0117190000000003,-1,209.960916,24.035394
2025-08-06T13:16:15.157360,1341,3.003906,3.019531,3.0273440000000003,-1,209.716775,24.044836
2025-08-06T13:16:15.656696,1342,3.003906,3.007812,3.015625,-1,209.716775,24.054279
2025-08-06T13:16:16.158194,1343,3.003906,3.011719,3.0117190000000003,-1,209.716775,24.054279
2025-08-06T13:16:17.155299,1344,3.003906,3.015625,3.0117190000000003,-1,209.960916,24.054279
2025-08-06T13:16:17.659827,1345,3.003906,3.007812,3.015625,-1,209.960916,24.035394
2025-08-06T13:16:19.664208,1346,3.003906,3.011719,3.0273440000000003,-1,209.350564,24.016511
2025-08-06T13:16:22.167431,1347,3.003906,3.007812,3.019531,-1,209.106424,24.016511
2025-08-06T13:16:22.674524,1348,3.003906,3.011719,3.023438,-1,208.984354,24.016511
2025-08-06T13:16:23.669110,1349,3.003906,3.015625,3.023438,-1,209.228494,23.997628
2025-08-06T13:16:25.670343,1350,3.003906,3.007812,3.019531,-1,209.350564,23.997628
2025-08-06T13:16:27.176359,1351,3.003906,3.007812,3.019531,-1,208.984354,24.016511
2025-08-06T13:16:29.184089,1352,3.003906,3.015625,3.0117190000000003,-1,209.350564,24.035394
2025-08-06T13:16:29.678065,1353,3.003906,3.011719,3.019531,-1,209.106424,24.025953
2025-08-06T13:16:32.684231,1354,3.003906,3.007812,3.015625,-1,209.228494,24.054279
2025-08-06T13:16:33.686913,1355,3.003906,3.011719,3.019531,-1,209.106424,24.044836
2025-08-06T13:16:35.686864,1356,3.003906,3.007812,3.019531,-1,209.838846,24.054279
2025-08-06T13:16:36.188208,1357,3.003906,3.011719,3.019531,-1,210.082986,24.063721
2025-08-06T13:16:37.693375,1358,3.003906,3.011719,3.0117190000000003,-1,209.838846,24.044836
2025-08-06T13:16:41.693822,1359,3.003906,3.007812,3.015625,-1,210.082986,24.082606
2025-08-06T13:16:42.202825,1360,3.003906,3.007812,3.019531,-1,209.960916,24.082606
2025-08-06T13:16:44.204648,1361,3.003906,3.011719,3.015625,-1,209.838846,24.082606
2025-08-06T13:16:45.199009,1362,3.003906,3.007812,3.019531,-1,209.960916,24.120378
2025-08-06T13:16:45.698341,1363,3.003906,3.007812,3.019531,-1,210.449197,24.120378
2025-08-06T13:16:46.199084,1364,3.003906,3.015625,3.015625,-1,210.205057,24.110935
2025-08-06T13:16:47.704655,1365,3.003906,3.011719,3.015625,-1,209.716775,24.120378
